airline,date_of_journey,source,destination,dep_time,arrival_time,duration,total_stops,additional_info,price
Multiple Carriers,2019-05-21,Delhi,Cochin,2024-12-03 08:00:00,2024-12-03 19:15:00,675,1,No Info,15058
Indigo,2019-06-09,Delhi,Cochin,2024-12-03 07:35:00,2024-12-03 22:30:00,895,1,No Info,6442
Jet Airways,2019-06-12,Kolkata,Bangalore,2024-12-03 17:00:00,2024-06-13 14:25:00,1285,1,No Info,12692
Vistara,2019-05-06,Kolkata,Bangalore,2024-12-03 20:20:00,2024-05-07 20:20:00,1440,1,No Info,8610
Indigo,2019-04-15,Kolkata,Bangalore,2024-12-03 21:25:00,2024-04-16 00:05:00,160,0,No Info,4174
Jet Airways,2019-05-12,Kolkata,Bangalore,2024-12-03 14:05:00,2024-12-03 20:45:00,400,1,No Info,14781
Air India,2019-05-18,Delhi,Cochin,2024-12-03 18:45:00,2024-05-19 19:15:00,1470,2,No Info,12940
Jet Airways,2019-05-09,Kolkata,Bangalore,2024-12-03 09:35:00,2024-12-03 21:05:00,690,1,No Info,13067
Air Asia,2019-04-27,Delhi,Cochin,2024-12-03 16:45:00,2024-04-28 07:10:00,865,1,No Info,6451
Jet Airways,2019-05-18,Kolkata,Bangalore,2024-12-03 17:00:00,2024-05-19 09:45:00,1005,1,No Info,14151
Multiple Carriers,2019-06-27,Delhi,Cochin,2024-12-03 07:10:00,2024-12-03 16:10:00,540,1,In-flight meal not included,6093
Jet Airways,2019-05-18,Delhi,Cochin,2024-12-03 10:00:00,2024-12-03 19:00:00,540,1,No Info,15554
Air Asia,2019-06-06,Kolkata,Bangalore,2024-12-03 15:10:00,2024-12-03 23:30:00,500,2,No Info,6810
Air India,2019-03-18,Bangalore,Delhi,2024-12-03 11:05:00,2024-03-16 22:10:00,2105,2,No Info,11161
Indigo,2019-06-03,Mumbai,Hyderabad,2024-12-03 19:05:00,2024-12-03 20:35:00,90,0,No Info,2754
Vistara,2019-05-03,Bangalore,Delhi,2024-12-03 17:00:00,2024-12-03 19:35:00,155,0,No Info,5613
Spicejet,2019-05-27,Kolkata,Bangalore,2024-12-03 17:10:00,2024-12-03 19:40:00,150,0,No Info,3873
Multiple Carriers,2019-05-21,Delhi,Cochin,2024-12-03 17:15:00,2024-05-22 00:55:00,460,1,No Info,7858
Jet Airways,2019-04-01,Delhi,Cochin,2024-12-03 18:15:00,2024-04-02 12:35:00,1100,1,In-flight meal not included,5406
Spicejet,2019-05-03,Bangalore,Delhi,2024-12-03 09:30:00,2024-12-03 12:20:00,170,0,No Info,4423
Jet Airways,2019-05-15,Kolkata,Bangalore,2024-12-03 14:05:00,2024-12-03 23:35:00,570,1,No Info,13941
Jet Airways,2019-05-15,Kolkata,Bangalore,2024-12-03 09:35:00,2024-05-16 14:25:00,1730,1,In-flight meal not included,9314
Air India,2019-03-12,Bangalore,Delhi,2024-12-03 08:50:00,2024-03-13 09:25:00,1475,2,No Info,12725
Multiple Carriers,2019-03-21,Delhi,Cochin,2024-12-03 13:00:00,2024-12-03 21:00:00,480,1,No Info,7618
Vistara,2019-03-24,Bangalore,Delhi,2024-12-03 16:00:00,2024-12-03 18:35:00,155,0,No Info,5088
Spicejet,2019-06-03,Mumbai,Hyderabad,2024-12-03 22:45:00,2024-06-04 00:15:00,90,0,No Info,2017
Indigo,2019-06-06,Bangalore,Delhi,2024-12-03 21:15:00,2024-06-07 00:15:00,180,0,No Info,3943
Air India,2019-03-06,Delhi,Cochin,2024-12-03 05:55:00,2024-03-07 07:40:00,1545,2,No Info,14641
Air India,2019-05-21,Kolkata,Bangalore,2024-12-03 08:20:00,2024-12-03 18:30:00,610,2,No Info,10697
Jet Airways,2019-06-01,Delhi,Cochin,2024-12-03 18:15:00,2024-06-02 12:35:00,1100,1,In-flight meal not included,10262
Goair,2019-06-27,Delhi,Cochin,2024-12-03 07:25:00,2024-12-03 13:35:00,370,1,No Info,4525
Jet Airways,2019-05-18,Delhi,Cochin,2024-12-03 17:30:00,2024-05-19 04:25:00,655,1,In-flight meal not included,12373
Multiple Carriers,2019-06-03,Delhi,Cochin,2024-12-03 10:00:00,2024-12-03 19:15:00,555,1,No Info,14848
Jet Airways,2019-03-18,Bangalore,Delhi,2024-12-03 08:55:00,2024-12-03 15:15:00,380,1,No Info,12284
Multiple Carriers,2019-05-21,Delhi,Cochin,2024-12-03 11:40:00,2024-12-03 21:00:00,560,1,No Info,7485
Goair,2019-04-21,Delhi,Cochin,2024-12-03 05:55:00,2024-12-03 13:35:00,460,1,No Info,6146
Air India,2019-06-06,Delhi,Cochin,2024-12-03 16:40:00,2024-06-07 19:15:00,1595,2,No Info,9653
Spicejet,2019-05-09,Mumbai,Hyderabad,2024-12-03 05:45:00,2024-12-03 07:15:00,90,0,No Info,2017
Indigo,2019-06-27,Bangalore,Delhi,2024-12-03 16:55:00,2024-12-03 19:55:00,180,0,No Info,4823
Jet Airways,2019-03-06,Delhi,Cochin,2024-12-03 23:05:00,2024-03-07 04:25:00,320,1,No Info,15764
Indigo,2019-05-03,Chennai,Kolkata,2024-12-03 14:45:00,2024-12-03 17:05:00,140,0,No Info,3858
Indigo,2019-03-21,Delhi,Cochin,2024-12-03 07:35:00,2024-12-03 21:20:00,825,2,No Info,6494
Jet Airways,2019-05-21,Kolkata,Bangalore,2024-12-03 14:05:00,2024-05-22 10:05:00,1200,1,In-flight meal not included,9663
Jet Airways,2019-05-01,Kolkata,Bangalore,2024-12-03 20:00:00,2024-05-02 08:15:00,735,1,No Info,13941
Jet Airways,2019-05-15,Kolkata,Bangalore,2024-12-03 09:35:00,2024-12-03 18:00:00,505,1,No Info,13067
Indigo,2019-05-18,Mumbai,Hyderabad,2024-12-03 19:05:00,2024-12-03 20:35:00,90,0,No Info,2754
Air India,2019-06-21,Mumbai,Hyderabad,2024-12-03 06:20:00,2024-12-03 07:40:00,80,0,No Info,3100
Jet Airways,2019-03-24,Kolkata,Bangalore,2024-12-03 21:10:00,2024-03-25 23:25:00,1575,1,In-flight meal not included,10031
Jet Airways,2019-05-06,Kolkata,Bangalore,2024-12-03 09:35:00,2024-12-03 19:10:00,575,1,In-flight meal not included,12384
Jet Airways,2019-05-21,Kolkata,Bangalore,2024-12-03 09:35:00,2024-12-03 22:05:00,750,1,No Info,13067
Jet Airways,2019-05-24,Kolkata,Bangalore,2024-12-03 06:30:00,2024-05-25 09:20:00,1610,1,No Info,14178
Multiple Carriers,2019-03-27,Delhi,Cochin,2024-12-03 06:40:00,2024-12-03 19:15:00,755,1,No Info,9100
Vistara,2019-06-27,Delhi,Cochin,2024-12-03 06:00:00,2024-12-03 09:10:00,190,0,No Info,6216
Air India,2019-06-12,Delhi,Cochin,2024-12-03 05:00:00,2024-06-13 19:15:00,2295,2,No Info,9443
Spicejet,2019-03-24,Mumbai,Hyderabad,2024-12-03 22:45:00,2024-03-25 00:10:00,85,0,No Info,2227
Indigo,2019-05-01,Kolkata,Bangalore,2024-12-03 20:20:00,2024-12-03 22:55:00,155,0,No Info,4804
Indigo,2019-06-09,Kolkata,Bangalore,2024-12-03 17:35:00,2024-12-03 22:15:00,280,1,No Info,5699
Indigo,2019-05-24,Chennai,Kolkata,2024-12-03 13:15:00,2024-12-03 15:35:00,140,0,No Info,3597
Air India,2019-06-24,Delhi,Cochin,2024-12-03 12:00:00,2024-12-03 19:15:00,435,2,No Info,9548
Jet Airways,2019-06-12,Kolkata,Bangalore,2024-12-03 18:55:00,2024-06-13 19:50:00,1495,1,No Info,13044
Air India,2019-05-09,Chennai,Kolkata,2024-12-03 11:40:00,2024-12-03 13:55:00,135,0,No Info,4667
Air India,2019-03-09,Delhi,Cochin,2024-12-03 20:15:00,2024-03-10 19:15:00,1380,2,No Info,19681
Jet Airways,2019-04-09,Delhi,Cochin,2024-12-03 23:05:00,2024-04-10 12:35:00,810,2,No Info,9483
Indigo,2019-06-01,Delhi,Cochin,2024-12-03 07:15:00,2024-12-03 12:30:00,315,1,No Info,6582
Multiple Carriers,2019-03-06,Delhi,Cochin,2024-12-03 08:00:00,2024-12-03 15:30:00,450,1,No Info,17267
Jet Airways,2019-05-15,Kolkata,Bangalore,2024-12-03 16:30:00,2024-12-03 23:35:00,425,1,No Info,13941
Multiple Carriers,2019-06-06,Delhi,Cochin,2024-12-03 10:35:00,2024-12-03 19:15:00,520,1,No Info,7354
Jet Airways,2019-03-21,Bangalore,Delhi,2024-12-03 14:05:00,2024-12-03 19:10:00,305,1,In-flight meal not included,7832
Jet Airways,2019-06-01,Delhi,Cochin,2024-12-03 17:30:00,2024-06-02 04:25:00,655,1,No Info,14714
Multiple Carriers,2019-05-21,Delhi,Cochin,2024-12-03 06:00:00,2024-12-03 21:00:00,900,1,No Info,7485
Air India,2019-06-06,Delhi,Cochin,2024-12-03 07:05:00,2024-06-07 09:25:00,1580,2,No Info,11447
Multiple Carriers,2019-06-03,Delhi,Cochin,2024-12-03 10:20:00,2024-12-03 19:00:00,520,1,No Info,11789
Spicejet,2019-06-21,Kolkata,Bangalore,2024-12-03 17:10:00,2024-12-03 19:40:00,150,0,No check-in baggage included,3841
Air India,2019-03-15,Mumbai,Hyderabad,2024-12-03 19:30:00,2024-12-03 20:45:00,75,0,No Info,3100
Vistara,2019-05-15,Kolkata,Bangalore,2024-12-03 17:00:00,2024-05-16 18:50:00,1550,1,No Info,9345
Air India,2019-06-09,Bangalore,Delhi,2024-12-03 10:00:00,2024-12-03 12:45:00,165,0,No Info,6961
Air Asia,2019-05-01,Kolkata,Bangalore,2024-12-03 07:35:00,2024-12-03 23:30:00,955,1,No Info,5192
Air India,2019-06-24,Delhi,Cochin,2024-12-03 03:50:00,2024-12-03 19:15:00,925,1,No Info,8669
Jet Airways,2019-05-15,Mumbai,Hyderabad,2024-12-03 10:20:00,2024-12-03 11:50:00,90,0,In-flight meal not included,4995
Air India,2019-06-06,Kolkata,Bangalore,2024-12-03 08:20:00,2024-12-03 20:25:00,725,2,No Info,11432
Air India,2019-05-06,Kolkata,Bangalore,2024-12-03 09:10:00,2024-05-07 04:40:00,1170,2,No Info,6117
Air India,2019-06-06,Kolkata,Bangalore,2024-12-03 09:25:00,2024-12-03 21:50:00,745,1,No Info,8366
Spicejet,2019-03-18,Chennai,Kolkata,2024-12-03 09:30:00,2024-12-03 12:05:00,155,0,No Info,3859
Air India,2019-03-27,Delhi,Cochin,2024-12-03 05:00:00,2024-03-28 19:15:00,2295,2,No Info,8026
Jet Airways,2019-05-24,Kolkata,Bangalore,2024-12-03 14:05:00,2024-12-03 22:35:00,510,1,In-flight meal not included,10844
Goair,2019-03-15,Bangalore,Delhi,2024-12-03 07:45:00,2024-12-03 10:40:00,175,0,No Info,5706
Multiple Carriers,2019-06-24,Delhi,Cochin,2024-12-03 11:30:00,2024-06-25 01:30:00,840,1,No Info,13377
Jet Airways,2019-06-01,Delhi,Cochin,2024-12-03 21:50:00,2024-06-02 04:25:00,395,1,In-flight meal not included,10262
Jet Airways,2019-06-06,Kolkata,Bangalore,2024-12-03 17:00:00,2024-06-07 14:25:00,1285,1,In-flight meal not included,10539
Jet Airways,2019-06-27,Delhi,Cochin,2024-12-03 17:30:00,2024-06-28 19:00:00,1530,1,In-flight meal not included,10262
Air India,2019-06-21,Delhi,Cochin,2024-12-03 18:05:00,2024-12-03 21:10:00,185,0,No Info,5411
Indigo,2019-05-18,Kolkata,Bangalore,2024-12-03 18:05:00,2024-12-03 23:30:00,325,1,No Info,6704
Jet Airways,2019-05-21,Kolkata,Bangalore,2024-12-03 21:10:00,2024-05-22 04:40:00,450,1,In-flight meal not included,8586
Vistara,2019-03-24,Bangalore,Delhi,2024-12-03 16:00:00,2024-12-03 18:35:00,155,0,No Info,11913
Spicejet,2019-05-27,Kolkata,Bangalore,2024-12-03 09:00:00,2024-12-03 11:25:00,145,0,No Info,3873
Multiple Carriers,2019-05-27,Delhi,Cochin,2024-12-03 09:00:00,2024-12-03 19:15:00,615,1,No Info,15898
Jet Airways,2019-05-27,Bangalore,Delhi,2024-12-03 15:15:00,2024-12-03 18:10:00,175,0,No Info,7229
Goair,2019-04-15,Delhi,Cochin,2024-12-03 07:25:00,2024-12-03 13:35:00,370,1,No Info,5052
Vistara,2019-05-09,Kolkata,Bangalore,2024-12-03 17:00:00,2024-05-10 10:45:00,1065,1,No Info,8452
Air India,2019-05-18,Kolkata,Bangalore,2024-12-03 07:00:00,2024-05-19 01:20:00,1100,2,No Info,13873
Indigo,2019-04-27,Delhi,Cochin,2024-12-03 08:35:00,2024-12-03 16:10:00,455,1,No Info,6442
Air India,2019-06-24,Delhi,Cochin,2024-12-03 09:00:00,2024-12-03 19:15:00,615,1,No Info,9404
Jet Airways,2019-05-24,Kolkata,Bangalore,2024-12-03 16:30:00,2024-12-03 22:35:00,365,1,In-flight meal not included,10844
Multiple Carriers,2019-05-18,Delhi,Cochin,2024-12-03 09:00:00,2024-12-03 21:00:00,720,1,No Info,8073
Air India,2019-06-06,Delhi,Cochin,2024-12-03 17:40:00,2024-06-07 08:15:00,875,1,No Info,7258
Jet Airways,2019-05-12,Kolkata,Bangalore,2024-12-03 21:10:00,2024-05-13 16:20:00,1150,1,In-flight meal not included,10844
Spicejet,2019-05-18,Chennai,Kolkata,2024-12-03 09:45:00,2024-12-03 12:00:00,135,0,No check-in baggage included,3543
Air India,2019-03-03,Bangalore,Delhi,2024-12-03 21:10:00,2024-12-03 23:55:00,165,0,No Info,7591
Indigo,2019-05-24,Kolkata,Bangalore,2024-12-03 15:15:00,2024-12-03 20:05:00,290,1,No Info,5192
Vistara,2019-04-21,Bangalore,Delhi,2024-12-03 11:30:00,2024-12-03 14:20:00,170,0,No Info,5403
Jet Airways,2019-06-03,Delhi,Cochin,2024-12-03 05:30:00,2024-12-03 12:35:00,425,2,In-flight meal not included,13344
Air India,2019-05-27,Delhi,Cochin,2024-12-03 17:40:00,2024-05-28 09:35:00,955,1,No Info,7258
Multiple Carriers,2019-03-21,Delhi,Cochin,2024-12-03 04:45:00,2024-12-03 12:35:00,470,1,No Info,9838
Air India,2019-05-27,Delhi,Cochin,2024-12-03 20:00:00,2024-05-28 19:15:00,1395,1,No Info,8372
Jet Airways,2019-05-21,Bangalore,Delhi,2024-12-03 19:50:00,2024-12-03 22:50:00,180,0,No Info,7229
Indigo,2019-03-21,Bangalore,Delhi,2024-12-03 07:30:00,2024-12-03 12:20:00,290,1,No Info,5694
Jet Airways,2019-04-27,Bangalore,Delhi,2024-12-03 07:10:00,2024-12-03 10:10:00,180,0,In-flight meal not included,4544
Indigo,2019-05-06,Kolkata,Bangalore,2024-12-03 17:15:00,2024-12-03 19:50:00,155,0,No Info,4804
Air India,2019-05-27,Delhi,Cochin,2024-12-03 10:55:00,2024-05-28 07:40:00,1245,2,No Info,13643
Air India,2019-05-01,Mumbai,Hyderabad,2024-12-03 06:20:00,2024-12-03 07:40:00,80,0,No Info,3625
Jet Airways,2019-05-09,Kolkata,Bangalore,2024-12-03 14:05:00,2024-12-03 20:45:00,400,1,No Info,14781
Air India,2019-04-03,Bangalore,Delhi,2024-12-03 10:00:00,2024-12-03 12:45:00,165,0,No Info,5176
Jet Airways,2019-03-06,Delhi,Cochin,2024-12-03 22:20:00,2024-03-07 04:25:00,365,1,No Info,15764
Jet Airways,2019-05-18,Kolkata,Bangalore,2024-12-03 05:45:00,2024-05-19 08:15:00,1590,1,In-flight meal not included,8586
Jet Airways,2019-03-21,Bangalore,Delhi,2024-12-03 20:35:00,2024-03-19 11:25:00,890,1,In-flight meal not included,7832
Jet Airways,2019-06-27,Delhi,Cochin,2024-12-03 21:50:00,2024-06-28 04:25:00,395,1,In-flight meal not included,12898
Jet Airways,2019-06-24,Delhi,Cochin,2024-12-03 19:10:00,2024-06-25 12:35:00,1045,2,No Info,12819
Indigo,2019-03-03,Bangalore,Delhi,2024-12-03 01:30:00,2024-12-03 04:15:00,165,0,No Info,6860
Spicejet,2019-05-27,Mumbai,Hyderabad,2024-12-03 05:45:00,2024-12-03 07:15:00,90,0,No Info,2017
Jet Airways,2019-05-12,Kolkata,Bangalore,2024-12-03 16:30:00,2024-05-13 19:50:00,1640,1,In-flight meal not included,10844
Jet Airways,2019-06-06,Kolkata,Bangalore,2024-12-03 09:35:00,2024-12-03 23:35:00,840,1,No Info,14151
Jet Airways,2019-05-06,Kolkata,Bangalore,2024-12-03 17:00:00,2024-05-07 18:00:00,1500,1,No Info,11467
Jet Airways,2019-06-15,Mumbai,Hyderabad,2024-12-03 10:20:00,2024-12-03 11:50:00,90,0,No Info,5678
Air Asia,2019-05-15,Delhi,Cochin,2024-12-03 07:55:00,2024-12-03 13:25:00,330,1,No Info,6451
Jet Airways,2019-05-18,Kolkata,Bangalore,2024-12-03 09:35:00,2024-12-03 21:05:00,690,1,No Info,14151
Air India,2019-06-24,Delhi,Cochin,2024-12-03 18:05:00,2024-12-03 21:10:00,185,0,No Info,5201
Air India,2019-06-12,Delhi,Cochin,2024-12-03 07:10:00,2024-06-13 07:40:00,1470,2,No Info,12488
Indigo,2019-06-01,Delhi,Cochin,2024-12-03 14:25:00,2024-12-03 17:40:00,195,0,No Info,6015
Jet Airways,2019-05-06,Bangalore,Delhi,2024-12-03 06:00:00,2024-12-03 08:45:00,165,0,No Info,7229
Air India,2019-03-24,Bangalore,Delhi,2024-12-03 21:05:00,2024-12-03 23:55:00,170,0,No Info,4441
Multiple Carriers,2019-05-21,Delhi,Cochin,2024-12-03 06:00:00,2024-12-03 12:35:00,395,1,No Info,9794
Multiple Carriers,2019-06-01,Delhi,Cochin,2024-12-03 11:40:00,2024-12-03 19:15:00,455,1,No Info,10261
Jet Airways,2019-05-01,Kolkata,Bangalore,2024-12-03 09:35:00,2024-05-02 14:25:00,1730,1,No Info,11467
Air India,2019-05-18,Delhi,Cochin,2024-12-03 06:05:00,2024-05-19 09:25:00,1640,1,No Info,7480
Jet Airways,2019-03-18,Bangalore,Delhi,2024-12-03 14:05:00,2024-03-16 07:40:00,1055,1,In-flight meal not included,10972
Multiple Carriers,2019-03-09,Delhi,Cochin,2024-12-03 06:50:00,2024-12-03 19:15:00,745,1,In-flight meal not included,14817
Jet Airways,2019-06-12,Mumbai,Hyderabad,2024-12-03 07:05:00,2024-12-03 08:30:00,85,0,No Info,8040
Air India,2019-06-09,Kolkata,Bangalore,2024-12-03 09:50:00,2024-12-03 23:15:00,805,3,No Info,14960
Jet Airways,2019-06-06,Mumbai,Hyderabad,2024-12-03 02:55:00,2024-12-03 04:20:00,85,0,In-flight meal not included,4050
Indigo,2019-05-27,Delhi,Cochin,2024-12-03 11:25:00,2024-12-03 21:00:00,575,1,No Info,6314
Multiple Carriers,2019-03-27,Delhi,Cochin,2024-12-03 18:15:00,2024-03-28 01:35:00,440,1,No Info,12327
Jet Airways,2019-05-09,Kolkata,Bangalore,2024-12-03 16:30:00,2024-05-10 08:15:00,945,1,No Info,13941
Air India,2019-03-06,Delhi,Cochin,2024-12-03 23:00:00,2024-03-07 07:40:00,520,1,No Info,14777
Jet Airways,2019-03-12,Bangalore,Delhi,2024-12-03 18:55:00,2024-03-13 10:25:00,930,1,No Info,13817
Jet Airways,2019-05-09,Kolkata,Bangalore,2024-12-03 17:00:00,2024-12-03 23:35:00,395,1,In-flight meal not included,7341
Jet Airways,2019-06-21,Bangalore,Delhi,2024-12-03 08:20:00,2024-12-03 11:20:00,180,0,No Info,8016
Jet Airways,2019-03-24,Kolkata,Bangalore,2024-12-03 16:55:00,2024-03-25 19:40:00,1605,1,No Info,14231
Indigo,2019-04-27,Delhi,Cochin,2024-12-03 16:00:00,2024-12-03 21:00:00,300,1,No Info,6937
Jet Airways,2019-05-27,Bangalore,Delhi,2024-12-03 15:15:00,2024-12-03 18:10:00,175,0,In-flight meal not included,3502
Air India,2019-06-18,Delhi,Cochin,2024-12-03 05:10:00,2024-12-03 08:00:00,170,0,No Info,5201
Indigo,2019-06-01,Delhi,Cochin,2024-12-03 07:35:00,2024-12-03 22:30:00,895,1,No Info,6442
Jet Airways,2019-04-09,Delhi,Cochin,2024-12-03 17:30:00,2024-04-10 12:35:00,1145,1,No Info,11822
Air India,2019-03-24,Kolkata,Bangalore,2024-12-03 20:30:00,2024-03-25 16:15:00,1185,1,No Info,12173
Jet Airways,2019-06-15,Delhi,Cochin,2024-12-03 09:25:00,2024-06-16 04:25:00,1140,2,No Info,13882
Indigo,2019-06-09,Kolkata,Bangalore,2024-12-03 15:30:00,2024-12-03 18:05:00,155,0,No Info,5224
Indigo,2019-06-18,Bangalore,Delhi,2024-12-03 01:30:00,2024-12-03 04:15:00,165,0,No Info,3419
Air India,2019-03-03,Bangalore,Delhi,2024-12-03 06:10:00,2024-12-03 08:55:00,165,0,No Info,8851
Jet Airways,2019-06-09,Kolkata,Bangalore,2024-12-03 20:25:00,2024-06-10 21:05:00,1480,1,In-flight meal not included,10539
Jet Airways,2019-05-09,Kolkata,Bangalore,2024-12-03 14:05:00,2024-12-03 22:35:00,510,1,In-flight meal not included,10844
Air India,2019-04-06,Bangalore,Delhi,2024-12-03 06:10:00,2024-12-03 08:55:00,165,0,No Info,5176
Jet Airways,2019-04-15,Bangalore,Delhi,2024-12-03 19:50:00,2024-12-03 22:50:00,180,0,No Info,7229
Spicejet,2019-04-18,Kolkata,Bangalore,2024-12-03 09:00:00,2024-12-03 11:25:00,145,0,No Info,4174
Indigo,2019-04-21,Kolkata,Bangalore,2024-12-03 14:25:00,2024-12-03 16:55:00,150,0,No Info,5644
Indigo,2019-05-09,Delhi,Cochin,2024-12-03 08:35:00,2024-12-03 22:30:00,835,1,No Info,6734
Jet Airways,2019-06-24,Delhi,Cochin,2024-12-03 11:40:00,2024-12-03 19:00:00,440,2,No Info,18804
Air India,2019-05-21,Delhi,Cochin,2024-12-03 17:15:00,2024-05-22 19:15:00,1560,2,No Info,11972
Multiple Carriers,2019-06-09,Delhi,Cochin,2024-12-03 02:15:00,2024-12-03 11:30:00,555,1,No Info,13587
Spicejet,2019-05-18,Chennai,Kolkata,2024-12-03 08:20:00,2024-12-03 10:35:00,135,0,No Info,3597
Air Asia,2019-03-21,Kolkata,Bangalore,2024-12-03 10:20:00,2024-12-03 12:55:00,155,0,No Info,4082
Indigo,2019-03-15,Bangalore,Delhi,2024-12-03 16:55:00,2024-12-03 21:50:00,295,1,No Info,5397
Air Asia,2019-04-03,Bangalore,Delhi,2024-12-03 04:55:00,2024-12-03 07:45:00,170,0,No Info,4282
Jet Airways,2019-06-06,Kolkata,Bangalore,2024-12-03 17:00:00,2024-06-07 09:45:00,1005,1,No Info,12692
Air India,2019-06-21,Bangalore,Delhi,2024-12-03 17:00:00,2024-12-03 19:45:00,165,0,No Info,7171
Indigo,2019-04-18,Bangalore,Delhi,2024-12-03 10:10:00,2024-12-03 13:00:00,170,0,No Info,4591
Air India,2019-06-09,Delhi,Cochin,2024-12-03 05:00:00,2024-06-10 19:15:00,2295,2,No Info,9968
Indigo,2019-03-09,Delhi,Cochin,2024-12-03 07:45:00,2024-12-03 13:40:00,355,1,No Info,6755
Air India,2019-03-06,Delhi,Cochin,2024-12-03 19:45:00,2024-03-07 19:15:00,1410,2,No Info,12646
Air India,2019-05-15,Kolkata,Bangalore,2024-12-03 09:25:00,2024-05-16 13:45:00,1700,2,No Info,14482
Indigo,2019-05-15,Delhi,Cochin,2024-12-03 16:10:00,2024-12-03 22:30:00,380,1,No Info,6412
Indigo,2019-03-03,Bangalore,Delhi,2024-12-03 13:00:00,2024-12-03 15:50:00,170,0,No Info,7648
Jet Airways,2019-04-12,Bangalore,Delhi,2024-12-03 06:00:00,2024-12-03 08:45:00,165,0,In-flight meal not included,5198
Indigo,2019-03-09,Bangalore,Delhi,2024-12-03 20:00:00,2024-12-03 22:55:00,175,0,No Info,6144
Jet Airways,2019-05-24,Kolkata,Bangalore,2024-12-03 06:30:00,2024-12-03 12:00:00,330,1,In-flight meal not included,9663
Indigo,2019-05-09,Kolkata,Bangalore,2024-12-03 15:15:00,2024-12-03 20:30:00,315,1,No Info,4565
Indigo,2019-06-01,Delhi,Cochin,2024-12-03 02:00:00,2024-12-03 07:45:00,345,1,No Info,6386
Indigo,2019-05-18,Kolkata,Bangalore,2024-12-03 21:00:00,2024-05-19 02:15:00,315,1,No Info,6534
Indigo,2019-05-21,Delhi,Cochin,2024-12-03 16:00:00,2024-12-03 21:00:00,300,1,No Info,7255
Jet Airways,2019-05-12,Kolkata,Bangalore,2024-12-03 20:25:00,2024-05-13 23:35:00,1630,1,In-flight meal not included,8066
Jet Airways,2019-06-12,Delhi,Cochin,2024-12-03 11:30:00,2024-06-13 04:25:00,1015,1,In-flight meal not included,10262
Jet Airways,2019-05-24,Kolkata,Bangalore,2024-12-03 14:05:00,2024-05-25 04:40:00,875,1,No Info,13731
Multiple Carriers,2019-05-09,Delhi,Cochin,2024-12-03 17:30:00,2024-05-10 01:30:00,480,1,No Info,15078
Goair,2019-05-24,Bangalore,Delhi,2024-12-03 11:40:00,2024-12-03 14:30:00,170,0,No Info,3398
Jet Airways,2019-06-03,Delhi,Cochin,2024-12-03 18:15:00,2024-06-04 19:00:00,1485,1,No Info,14714
Indigo,2019-03-09,Delhi,Cochin,2024-12-03 04:45:00,2024-12-03 21:00:00,975,1,No Info,10518
Indigo,2019-05-18,Delhi,Cochin,2024-12-03 15:00:00,2024-05-19 01:30:00,630,1,No Info,7503
Multiple Carriers,2019-03-27,Delhi,Cochin,2024-12-03 04:00:00,2024-12-03 15:30:00,690,1,No Info,6305
Jet Airways,2019-03-01,Bangalore,Delhi,2024-12-03 11:40:00,2024-03-02 11:25:00,1425,1,No Info,25735
Air India,2019-05-15,Kolkata,Bangalore,2024-12-03 10:00:00,2024-05-16 13:45:00,1665,2,No Info,16057
Air India,2019-06-01,Delhi,Cochin,2024-12-03 17:00:00,2024-06-02 19:15:00,1575,1,No Info,8792
Jet Airways,2019-06-24,Delhi,Cochin,2024-12-03 21:50:00,2024-06-25 19:00:00,1270,1,In-flight meal not included,10262
Jet Airways,2019-06-09,Kolkata,Bangalore,2024-12-03 14:05:00,2024-12-03 19:50:00,345,1,No Info,14571
Jet Airways,2019-05-09,Kolkata,Bangalore,2024-12-03 10:20:00,2024-12-03 17:35:00,435,1,No Info,8355
Multiple Carriers,2019-05-27,Delhi,Cochin,2024-12-03 08:30:00,2024-12-03 19:00:00,630,1,No Info,9627
Indigo,2019-05-06,Mumbai,Hyderabad,2024-12-03 09:10:00,2024-12-03 10:40:00,90,0,No Info,4049
Jet Airways,2019-05-06,Kolkata,Bangalore,2024-12-03 20:00:00,2024-05-07 09:20:00,800,1,In-flight meal not included,9663
Spicejet,2019-05-06,Mumbai,Hyderabad,2024-12-03 05:45:00,2024-12-03 07:15:00,90,0,No Info,2017
Jet Airways,2019-06-12,Kolkata,Bangalore,2024-12-03 16:30:00,2024-12-03 23:35:00,425,1,No Info,13626
Multiple Carriers,2019-05-15,Delhi,Cochin,2024-12-03 10:00:00,2024-12-03 21:00:00,660,1,No Info,13727
Indigo,2019-05-24,Mumbai,Hyderabad,2024-12-03 02:35:00,2024-12-03 04:05:00,90,0,No Info,3342
Air India,2019-05-24,Kolkata,Bangalore,2024-12-03 09:50:00,2024-12-03 21:05:00,675,1,No Info,7662
Indigo,2019-03-09,Kolkata,Bangalore,2024-12-03 10:10:00,2024-12-03 12:55:00,165,0,No Info,4462
Vistara,2019-03-06,Chennai,Kolkata,2024-12-03 07:05:00,2024-12-03 09:20:00,135,0,No Info,7414
Jet Airways,2019-03-15,Bangalore,Delhi,2024-12-03 22:55:00,2024-03-13 05:05:00,370,1,No Info,27210
